election_key,election_year,election_date,municipality_id,municipality_name,province,region,geometry_id,territorial_mode,territorial_status,turnout_pct,electors,voters,valid_votes,total_votes,first_party_std,first_party_share,second_party_std,second_party_share,first_second_margin,dominant_block,comparability_note,completeness_flag
assemblea_costituente_1946,1946,1946-06-02,016226,Valleve,Bergamo,Lombardia,016226,historical,observed_opendata_zip,77.57575757575758,165.0,128.0,119,128,DC,57.98319327731093,Psiup,15.126050420168067,42.85714285714286,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,016228,Valsecca,Bergamo,Lombardia,016228,historical,observed_opendata_zip,90.4645476772616,409.0,370.0,327,370,DC,75.53516819571865,Psiup,6.116207951070336,69.41896024464832,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,016229,Valtorta,Bergamo,Lombardia,016229,historical,observed_opendata_zip,79.33884297520662,484.0,384.0,303,384,DC,53.46534653465347,Psiup,13.2013201320132,40.26402640264027,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,016230,Vedeseta,Bergamo,Lombardia,016230,historical,observed_opendata_zip,78.07881773399015,406.0,317.0,296,317,DC,75.33783783783784,Un.Democ.Nazionale,7.4324324324324325,67.9054054054054,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,097086,Vercurago,Bergamo,Lombardia,097086,historical,observed_opendata_zip,95.09632224168126,1142.0,1086.0,1030,1086,DC,39.41747572815534,Psiup,27.96116504854369,11.456310679611647,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,016232,Verdellino,Bergamo,Lombardia,016232,historical,observed_opendata_zip,96.06986899563319,916.0,880.0,768,880,DC,56.901041666666664,Psiup,25.911458333333332,30.989583333333332,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,016233,Verdello,Bergamo,Lombardia,016233,historical,observed_opendata_zip,91.18226600985221,2030.0,1851.0,1714,1851,DC,59.85997666277713,Psiup,18.96149358226371,40.898483080513415,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,016234,Vertova,Bergamo,Lombardia,016234,historical,observed_opendata_zip,91.10512129380054,2597.0,2366.0,2154,2366,DC,65.78458681522748,Psiup,16.71309192200557,49.07149489322191,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,016235,Viadanica,Bergamo,Lombardia,016235,historical,observed_opendata_zip,90.9090909090909,550.0,500.0,427,500,DC,72.36533957845434,Psiup,13.348946135831383,59.016393442622956,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,016237,Vigolo,Bergamo,Lombardia,016237,historical,observed_opendata_zip,89.19330289193303,657.0,586.0,505,586,DC,81.58415841584159,Psiup,6.138613861386139,75.44554455445545,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,016238,Villa d'Adda,Bergamo,Lombardia,016238,historical,observed_opendata_zip,93.62139917695474,1458.0,1365.0,1290,1365,DC,49.14728682170543,Psiup,32.325581395348834,16.821705426356594,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,016240,Villa di Serio,Bergamo,Lombardia,016240,historical,observed_opendata_zip,95.07202426080363,1319.0,1254.0,1179,1254,DC,60.98388464800678,Psiup,31.297709923664126,29.686174724342653,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,016241,Villa d'Ogna,Bergamo,Lombardia,016241,historical,observed_opendata_zip,91.78004535147393,1764.0,1619.0,1440,1619,DC,80.90277777777779,Psiup,6.666666666666667,74.23611111111111,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,016242,Villongo,Bergamo,Lombardia,016242,historical,observed_opendata_zip,92.35255994815294,1543.0,1425.0,1311,1425,DC,67.88710907704044,Psiup,16.781083142639204,51.10602593440123,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,016243,Vilminore di Scalve,Bergamo,Lombardia,016243,historical,observed_opendata_zip,88.15686274509804,1275.0,1124.0,991,1124,DC,69.42482341069626,Psiup,12.512613521695256,56.912209889001005,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,016245,Zanica,Bergamo,Lombardia,016245,historical,observed_opendata_zip,91.23606889564336,1974.0,1801.0,1703,1801,DC,54.43335290663535,Psiup,31.650029359953024,22.783323546682325,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,016246,Zogno,Bergamo,Lombardia,016246,historical,observed_opendata_zip,85.74027746190585,4397.0,3770.0,3527,3770,DC,47.83101786220584,Psiup,27.672242699177772,20.158775163028068,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017001,Acquafredda,Brescia,Lombardia,017001,historical,observed_opendata_zip,93.06569343065694,822.0,765.0,704,765,Psiup,39.48863636363637,PCI,30.113636363636363,9.375000000000004,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017002,Adro,Brescia,Lombardia,017002,historical,observed_opendata_zip,94.13456009200691,3478.0,3274.0,3008,3274,DC,45.64494680851064,Psiup,32.4468085106383,13.19813829787234,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017003,Agnosine,Brescia,Lombardia,017003,historical,observed_opendata_zip,90.01314060446781,761.0,685.0,622,685,DC,51.28617363344051,Psiup,23.633440514469452,27.65273311897106,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017004,Alfianello,Brescia,Lombardia,017004,historical,observed_opendata_zip,94.17956656346749,1615.0,1521.0,1432,1521,DC,39.874301675977655,Psiup,39.245810055865924,0.6284916201117312,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017005,Anfo,Brescia,Lombardia,017005,historical,observed_opendata_zip,88.07339449541286,436.0,384.0,348,384,DC,53.44827586206896,Psiup,23.275862068965516,30.172413793103445,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017006,Angolo,Brescia,Lombardia,017006,historical,observed_opendata_zip,88.64373783257625,1541.0,1366.0,1154,1366,DC,48.440207972270365,Psiup,21.49046793760832,26.949740034662046,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017009,Bagnolo Mella,Brescia,Lombardia,017009,historical,observed_opendata_zip,94.50378714313459,5149.0,4866.0,4650,4866,DC,38.45161290322581,PCI,26.236559139784948,12.21505376344086,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017010,Bagolino,Brescia,Lombardia,017010,historical,observed_opendata_zip,91.22562674094708,2872.0,2620.0,2472,2620,DC,68.40614886731392,Psiup,21.15695792880259,47.249190938511326,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017011,Barbariga,Brescia,Lombardia,017011,historical,observed_opendata_zip,93.7037037037037,1350.0,1265.0,1128,1265,DC,53.98936170212766,Psiup,17.109929078014186,36.87943262411348,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017013,Bassano Bresciano,Brescia,Lombardia,017013,historical,observed_opendata_zip,95.88607594936708,948.0,909.0,850,909,DC,66.11764705882352,Psiup,13.411764705882353,52.70588235294117,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017014,Bedizzole,Brescia,Lombardia,017014,historical,observed_opendata_zip,93.984,3125.0,2937.0,2737,2937,DC,41.65144318597004,Psiup,23.93131165509682,17.720131530873218,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017015,Berlingo,Brescia,Lombardia,017015,historical,observed_opendata_zip,96.14873837981408,753.0,724.0,686,724,DC,72.01166180758017,Psiup,15.014577259475217,56.99708454810495,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017018,Bienno,Brescia,Lombardia,017018,historical,observed_opendata_zip,89.41009239516701,2814.0,2516.0,2266,2516,DC,57.10503089143866,Psiup,26.21359223300971,30.89143865842895,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017019,Bione,Brescia,Lombardia,017019,historical,observed_opendata_zip,89.05608755129958,731.0,651.0,542,651,DC,55.535055350553506,Psiup,16.789667896678967,38.74538745387454,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017020,Borgo San Giacomo,Brescia,Lombardia,017020,historical,observed_opendata_zip,94.7399011915141,3441.0,3260.0,3020,3260,DC,42.317880794701985,Psiup,34.437086092715234,7.880794701986751,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017021,Borgosatollo,Brescia,Lombardia,017021,historical,observed_opendata_zip,95.12117346938776,3136.0,2983.0,2787,2983,DC,44.7075708647291,PCI,25.511302475780408,19.196268388948692,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017022,Borno,Brescia,Lombardia,017022,historical,observed_opendata_zip,92.1004732435384,2747.0,2530.0,2297,2530,DC,53.50457117979974,Psiup,30.039181541140618,23.465389638659122,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017023,Botticino,Brescia,Lombardia,017023,historical,observed_opendata_zip,95.27348394768134,3364.0,3205.0,2997,3205,DC,50.050050050050054,PCI,25.792459125792462,24.257590924257592,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017024,Bovegno,Brescia,Lombardia,017024,historical,observed_opendata_zip,84.73486877343332,1867.0,1582.0,1422,1582,DC,53.9381153305204,PCI,20.112517580872012,33.82559774964838,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017025,Bovezzo,Brescia,Lombardia,017025,historical,observed_opendata_zip,95.85296889726673,1061.0,1017.0,964,1017,Psiup,36.30705394190871,DC,35.995850622406635,0.31120331950207714,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017028,Breno,Brescia,Lombardia,017028,historical,observed_opendata_zip,89.45115810674723,3972.0,3553.0,3276,3553,DC,42.67399267399267,Psiup,41.23931623931624,1.4346764346764331,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017029,Brescia,Brescia,Lombardia,017029,historical,observed_opendata_zip,92.3441446677247,89474.0,82624.0,78643,82624,DC,36.391032895489744,Psiup,24.48151774474524,11.909515150744504,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017032,Calcinato,Brescia,Lombardia,017032,historical,observed_opendata_zip,93.74188522461698,3851.0,3610.0,3358,3610,Psiup,37.90946992257296,DC,34.12745681953544,3.782013103037521,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017033,Calvagese della Riviera,Brescia,Lombardia,017033,historical,observed_opendata_zip,93.91947411668036,1217.0,1143.0,1030,1143,DC,47.76699029126213,Psiup,24.368932038834952,23.39805825242718,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017034,Calvisano,Brescia,Lombardia,017034,historical,observed_opendata_zip,94.10120212468549,3577.0,3366.0,3144,3366,DC,40.42620865139949,Psiup,29.357506361323153,11.068702290076338,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017035,Capo di Ponte,Brescia,Lombardia,017035,historical,observed_opendata_zip,87.45288099084544,1857.0,1624.0,1429,1624,DC,49.475157452764165,Psiup,33.37998600419874,16.095171448565424,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017036,Capovalle,Brescia,Lombardia,017036,historical,observed_opendata_zip,83.36673346693387,499.0,416.0,365,416,DC,66.02739726027397,Psiup,13.698630136986301,52.32876712328767,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,capriano-azzano-brescia,Capriano Azzano,Brescia,Lombardia,,historical,observed_opendata_zip,95.14824797843666,2597.0,2471.0,2246,2471,DC,41.941228851291186,PCI,27.203918076580585,14.7373107747106,centro,official_eligendo_opendata_zip|geometry_join_unresolved|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017038,Capriolo,Brescia,Lombardia,017038,historical,observed_opendata_zip,94.5514133551823,2441.0,2308.0,2132,2308,DC,55.34709193245778,Psiup,23.686679174484052,31.660412757973727,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017039,Carpenedolo,Brescia,Lombardia,017039,historical,observed_opendata_zip,93.84754580411672,4421.0,4149.0,3909,4149,DC,39.11486313635201,Psiup,29.803018674852904,9.311844461499103,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017040,Castegnato,Brescia,Lombardia,017040,historical,observed_opendata_zip,95.4632282712512,2094.0,1999.0,1884,1999,DC,58.81104033970276,Psiup,24.628450106157114,34.18259023354564,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017041,Castelcovati,Brescia,Lombardia,017041,historical,observed_opendata_zip,95.3913043478261,1150.0,1097.0,984,1097,DC,58.63821138211382,Psiup,23.3739837398374,35.264227642276424,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017042,Castel Mella,Brescia,Lombardia,017042,historical,observed_opendata_zip,93.85783298826777,1449.0,1360.0,1274,1360,PCI,36.02825745682888,DC,31.004709576138147,5.023547880690735,sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017043,Castenedolo,Brescia,Lombardia,017043,historical,observed_opendata_zip,93.0053804765565,3903.0,3630.0,3453,3630,DC,41.644946423399944,PCI,31.508832898928468,10.136113524471476,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017044,Casto,Brescia,Lombardia,017044,historical,observed_opendata_zip,92.15406562054208,701.0,646.0,585,646,DC,67.008547008547,Psiup,20.0,47.008547008547,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017045,Castrezzato,Brescia,Lombardia,017045,historical,observed_opendata_zip,93.28968903436989,1833.0,1710.0,1524,1710,DC,50.45931758530183,Psiup,21.194225721784775,29.265091863517057,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017046,Cazzago San Martino,Brescia,Lombardia,017046,historical,observed_opendata_zip,89.57264957264958,3510.0,3144.0,2905,3144,DC,49.39759036144578,Psiup,23.889845094664373,25.507745266781406,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017047,Cedegolo,Brescia,Lombardia,017047,historical,observed_opendata_zip,88.3614088820827,2612.0,2308.0,2085,2308,DC,42.20623501199041,Psiup,35.587529976019184,6.6187050359712245,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017048,Cellatica,Brescia,Lombardia,017048,historical,observed_opendata_zip,94.77936606587943,1609.0,1525.0,1433,1525,DC,38.72993719469644,PCI,32.03070481507327,6.699232379623169,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017050,Ceto,Brescia,Lombardia,017050,historical,observed_opendata_zip,93.83802816901408,1136.0,1066.0,959,1066,DC,44.629822732012514,Psiup,42.96141814389989,1.6684045881126224,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017052,Chiari,Brescia,Lombardia,017052,historical,observed_opendata_zip,93.31289067106971,8479.0,7912.0,7105,7912,DC,48.44475721323012,Psiup,21.534130893736805,26.910626319493314,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017053,Cigole,Brescia,Lombardia,017053,historical,observed_opendata_zip,94.68946894689469,1111.0,1052.0,979,1052,DC,53.62614913176711,Psiup,28.49846782431052,25.127681307456587,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017054,Cimbergo Paspardo,Brescia,Lombardia,017054,historical,observed_opendata_zip,91.27134724857684,1054.0,962.0,848,962,DC,64.85849056603774,Psiup,24.410377358490564,40.44811320754718,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017055,Cividate Camuno,Brescia,Lombardia,017055,historical,observed_opendata_zip,93.09967141292442,1826.0,1700.0,1554,1700,DC,57.01415701415702,Psiup,27.734877734877735,29.279279279279287,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017056,Coccaglio,Brescia,Lombardia,017056,historical,observed_opendata_zip,93.94725464764375,2313.0,2173.0,2039,2173,DC,49.141736145169205,Psiup,23.835213339872485,25.30652280529672,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017057,Collebeato,Brescia,Lombardia,017057,historical,observed_opendata_zip,96.44787644787644,1295.0,1249.0,1193,1249,DC,57.75356244761106,Psiup,20.033528918692372,37.72003352891869,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017058,Collio,Brescia,Lombardia,017058,historical,observed_opendata_zip,91.61252215002953,1693.0,1551.0,1340,1551,DC,44.02985074626866,Psiup,25.223880597014926,18.80597014925373,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017059,Cologne,Brescia,Lombardia,017059,historical,observed_opendata_zip,95.28795811518324,1910.0,1820.0,1671,1820,DC,52.06463195691203,Psiup,23.159784560143628,28.904847396768403,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017060,Comezzano-Cizzago,Brescia,Lombardia,017060,historical,observed_opendata_zip,93.21128909229596,1311.0,1222.0,1079,1222,DC,54.95829471733086,Psiup,25.301204819277107,29.65708989805375,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017061,Concesio,Brescia,Lombardia,017061,historical,observed_opendata_zip,95.0756604257502,3899.0,3707.0,3466,3707,DC,46.91286785920369,PCI,29.60184650894403,17.311021350259665,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017062,Corte Franca,Brescia,Lombardia,017062,historical,observed_opendata_zip,95.43746645195921,1863.0,1778.0,1646,1778,DC,52.36938031591738,Psiup,23.75455650060753,28.61482381530985,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017063,Corteno Golgi,Brescia,Lombardia,017063,historical,observed_opendata_zip,87.15829624920534,1573.0,1371.0,1262,1371,DC,83.12202852614897,Psiup,5.705229793977813,77.41679873217116,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017064,Corzano,Brescia,Lombardia,017064,historical,observed_opendata_zip,94.28838951310861,1068.0,1007.0,949,1007,DC,53.84615384615385,Psiup,35.82718651211802,18.01896733403583,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017065,Darfo,Brescia,Lombardia,017065,historical,observed_opendata_zip,86.93317422434367,5028.0,4371.0,3989,4371,DC,49.23539734269241,Psiup,29.405866131862624,19.829531210829785,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017066,Dello,Brescia,Lombardia,017066,historical,observed_opendata_zip,95.2988047808765,2510.0,2392.0,2208,2392,DC,54.166666666666664,Psiup,25.860507246376812,28.306159420289852,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017067,Desenzano del Garda,Brescia,Lombardia,017067,historical,observed_opendata_zip,92.0632774472688,7396.0,6809.0,6368,6809,DC,32.25502512562814,PCI,28.878768844221103,3.3762562814070343,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017068,Edolo,Brescia,Lombardia,017068,historical,observed_opendata_zip,91.4103629814353,3609.0,3299.0,3014,3299,DC,50.59721300597213,Psiup,23.722627737226276,26.874585268745854,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017069,Erbusco,Brescia,Lombardia,017069,historical,observed_opendata_zip,94.57555477280732,2839.0,2685.0,2463,2685,DC,50.22330491270808,Psiup,22.127486804709704,28.095818107998376,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017070,Esine,Brescia,Lombardia,017070,historical,observed_opendata_zip,86.878612716763,1730.0,1503.0,1388,1503,DC,48.84726224783862,Psiup,34.79827089337176,14.048991354466864,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017073,Gambara,Brescia,Lombardia,017073,historical,observed_opendata_zip,95.20319786808794,4503.0,4287.0,4025,4287,PCI,35.32919254658385,DC,30.88198757763975,4.447204968944096,sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017074,Gardone Riviera,Brescia,Lombardia,017074,historical,observed_opendata_zip,89.83903420523139,1988.0,1786.0,1643,1786,DC,35.11868533171029,Psiup,28.058429701765064,7.060255629945225,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017075,Gardone Val Trompia,Brescia,Lombardia,017075,historical,observed_opendata_zip,94.6688879633486,4802.0,4546.0,4363,4546,DC,41.2330964932386,PCI,26.42677057070823,14.80632592253037,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017076,Gargnano,Brescia,Lombardia,017076,historical,observed_opendata_zip,88.23327615780447,2915.0,2572.0,2393,2572,DC,41.496030087755955,Psiup,22.77475971583786,18.721270371918095,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017077,Gavardo,Brescia,Lombardia,017077,historical,observed_opendata_zip,90.47937569676701,4485.0,4058.0,3738,4058,DC,56.47405029427502,Psiup,23.461744248261102,33.01230604601392,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017078,Ghedi,Brescia,Lombardia,017078,historical,observed_opendata_zip,96.28465804066543,5410.0,5209.0,4797,5209,DC,37.627683969147384,PCI,31.6447779862414,5.982905982905983,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017079,Gianico,Brescia,Lombardia,017079,historical,observed_opendata_zip,92.98245614035088,627.0,583.0,531,583,DC,46.516007532956685,Psiup,32.95668549905838,13.559322033898304,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017080,Gottolengo,Brescia,Lombardia,017080,historical,observed_opendata_zip,93.81309019863237,3071.0,2881.0,2788,2881,DC,42.75466284074606,PCI,31.599713055954087,11.15494978479197,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017081,Gussago,Brescia,Lombardia,017081,historical,observed_opendata_zip,95.39160045402951,4405.0,4202.0,3964,4202,DC,52.67406659939455,PCI,21.543895055499497,31.130171543895052,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017082,Idro,Brescia,Lombardia,017082,historical,observed_opendata_zip,91.46183699870633,773.0,707.0,629,707,DC,51.828298887122415,Psiup,14.94435612082671,36.883942766295704,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017083,Incudine,Brescia,Lombardia,017083,historical,observed_opendata_zip,83.13513513513513,925.0,769.0,687,769,DC,56.477438136826784,Psiup,20.52401746724891,35.95342066957787,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017085,Iseo,Brescia,Lombardia,017085,historical,observed_opendata_zip,92.5464320625611,4092.0,3787.0,3519,3787,DC,38.050582551861325,Psiup,28.246660983233873,9.803921568627452,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017086,Isorella,Brescia,Lombardia,017086,historical,observed_opendata_zip,95.36050156739812,1595.0,1521.0,1406,1521,DC,39.61593172119488,PCI,27.027027027027028,12.588904694167855,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
assemblea_costituente_1946,1946,1946-06-02,017087,Lavenone,Brescia,Lombardia,017087,historical,observed_opendata_zip,88.07749627421758,671.0,591.0,538,591,DC,42.37918215613383,PCI,24.1635687732342,18.21561338289963,centro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
