election_key,election_year,election_date,municipality_id,municipality_name,province,region,geometry_id,territorial_mode,territorial_status,turnout_pct,electors,voters,valid_votes,total_votes,first_party_std,first_party_share,second_party_std,second_party_share,first_second_margin,dominant_block,comparability_note,completeness_flag
camera_2001,2001,2001-05-13,015146,Milano,Milano,Lombardia,015146,historical,observed_opendata_zip,,,,864117,864117,Forza Italia,3.476381091912322,Forza Italia,3.3282530027762443,0.1481280891360779,centro-destra,official_eligendo_opendata_zip|segment_aggregated_to_base_municipality|province_inferred_from_reference|official_turnout_counts_anomalous_nullified|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018072,Giussago,Pavia,Lombardia,018072,historical,observed_opendata_zip,87.94416243654823,3152.0,2772.0,2531,2772,Forza Italia,37.929672066376924,Democratici Sinistra,20.229158435401025,17.700513630975898,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018077,Inverno e Monteleone,Pavia,Lombardia,018077,historical,observed_opendata_zip,90.06550218340611,916.0,825.0,749,825,Forza Italia,42.323097463284384,Lega,11.348464619492656,30.974632843791728,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018078,Landriano,Pavia,Lombardia,018078,historical,observed_opendata_zip,89.66013824884793,3472.0,3113.0,2871,3113,Forza Italia,34.62208289794496,Democratici Sinistra,21.42110762800418,13.200975269940784,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018080,Lardirago,Pavia,Lombardia,018080,historical,observed_opendata_zip,88.46549948506694,971.0,859.0,801,859,Forza Italia,33.083645443196005,La Margherita,16.354556803995006,16.729088639201,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018081,Linarolo,Pavia,Lombardia,018081,historical,observed_opendata_zip,89.01766004415012,1812.0,1613.0,1456,1613,Forza Italia,34.13461538461539,Democratici Sinistra,20.467032967032967,13.66758241758242,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018085,Magherno,Pavia,Lombardia,018085,historical,observed_opendata_zip,86.97788697788698,1221.0,1062.0,962,1062,Forza Italia,41.683991683991685,Democratici Sinistra,11.746361746361748,29.937629937629936,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018087,Marzano,Pavia,Lombardia,018087,historical,observed_opendata_zip,87.39393939393939,825.0,721.0,669,721,Forza Italia,34.52914798206278,Democratici Sinistra,15.844544095665173,18.68460388639761,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018093,Miradolo Terme,Pavia,Lombardia,018093,historical,observed_opendata_zip,89.47766843300529,2642.0,2364.0,2171,2364,Forza Italia,47.21326577614003,Lega,10.133578995854444,37.079686780285584,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018110,Pavia,Pavia,Lombardia,018110,historical,observed_opendata_zip,86.64320323227221,63361.0,54898.0,51681,54898,Forza Italia,32.60385828447592,Democratici Sinistra,20.040246899247304,12.563611385228615,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018129,Roncaro,Pavia,Lombardia,018129,historical,observed_opendata_zip,90.83333333333333,480.0,436.0,411,436,Forza Italia,40.38929440389295,Democratici Sinistra,14.111922141119221,26.277372262773724,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
