election_key,election_year,election_date,municipality_id,municipality_name,province,region,party_raw,party_std,party_family,bloc,votes,vote_share,rank,territorial_mode,territorial_status,geometry_id,comparability_note
camera_1972,1972,1972-05-07,018144,Sant'Angelo Lomellina,Pavia,Lombardia,Dc,DC,cattolico-popolare,centro,143,25.220458553791886,2.0,historical,observed_opendata_zip,018144,official_eligendo_opendata_zip|geometry_name_province|share_recomputed_from_valid_votes
camera_1972,1972,1972-05-07,018145,San Zenone al Po,Pavia,Lombardia,Pci,PCI,sinistra storica,sinistra,168,35.368421052631575,2.0,historical,observed_opendata_zip,018145,official_eligendo_opendata_zip|geometry_name_province|share_recomputed_from_valid_votes
camera_1972,1972,1972-05-07,018145,San Zenone al Po,Pavia,Lombardia,Psiup,Psiup,altro,altro,7,1.4736842105263157,7.0,historical,observed_opendata_zip,018145,official_eligendo_opendata_zip|geometry_name_province|share_recomputed_from_valid_votes
camera_1972,1972,1972-05-07,018145,San Zenone al Po,Pavia,Lombardia,Pli,Pli,altro,altro,23,4.842105263157895,4.0,historical,observed_opendata_zip,018145,official_eligendo_opendata_zip|geometry_name_province|share_recomputed_from_valid_votes
camera_1972,1972,1972-05-07,018145,San Zenone al Po,Pavia,Lombardia,Manifesto,Manifesto,altro,altro,4,0.8421052631578947,9.0,historical,observed_opendata_zip,018145,official_eligendo_opendata_zip|geometry_name_province|share_recomputed_from_valid_votes
camera_1972,1972,1972-05-07,018145,San Zenone al Po,Pavia,Lombardia,Psi,PSI,sinistra socialista,centro-sinistra,41,8.631578947368421,3.0,historical,observed_opendata_zip,018145,official_eligendo_opendata_zip|geometry_name_province|share_recomputed_from_valid_votes
camera_1972,1972,1972-05-07,015030,Bovisio-Masciago,Milano,Lombardia,Msi,MSI,destra nazionale,destra,288,4.3557168784029034,6.0,historical,observed_opendata_zip,015030,official_eligendo_opendata_zip|geometry_name_province|share_recomputed_from_valid_votes
camera_1972,1972,1972-05-07,015030,Bovisio-Masciago,Milano,Lombardia,Pri,Pri,altro,altro,153,2.3139745916515424,7.0,historical,observed_opendata_zip,015030,official_eligendo_opendata_zip|geometry_name_province|share_recomputed_from_valid_votes
camera_1972,1972,1972-05-07,015030,Bovisio-Masciago,Milano,Lombardia,Psdi,Psdi,altro,altro,348,5.263157894736842,4.0,historical,observed_opendata_zip,015030,official_eligendo_opendata_zip|geometry_name_province|share_recomputed_from_valid_votes
camera_1972,1972,1972-05-07,015030,Bovisio-Masciago,Milano,Lombardia,Mov.Pol.Lav.,Mov.Pol.Lav.,altro,altro,15,0.2268602540834846,11.0,historical,observed_opendata_zip,015030,official_eligendo_opendata_zip|geometry_name_province|share_recomputed_from_valid_votes
camera_1972,1972,1972-05-07,015030,Bovisio-Masciago,Milano,Lombardia,Dc,DC,cattolico-popolare,centro,3048,46.098003629764065,1.0,historical,observed_opendata_zip,015030,official_eligendo_opendata_zip|geometry_name_province|share_recomputed_from_valid_votes
camera_1972,1972,1972-05-07,013203,Sala Comacina,Como,Lombardia,Psdi,Psdi,altro,altro,47,9.957627118644067,3.0,historical,observed_opendata_zip,013203,official_eligendo_opendata_zip|geometry_name_province|share_recomputed_from_valid_votes
camera_1972,1972,1972-05-07,013203,Sala Comacina,Como,Lombardia,Dc,DC,cattolico-popolare,centro,254,53.813559322033896,1.0,historical,observed_opendata_zip,013203,official_eligendo_opendata_zip|geometry_name_province|share_recomputed_from_valid_votes
camera_1972,1972,1972-05-07,012113,Porto Ceresio,Varese,Lombardia,Dc,DC,cattolico-popolare,centro,571,33.04398148148148,1.0,historical,observed_opendata_zip,012113,official_eligendo_opendata_zip|geometry_name_province|share_recomputed_from_valid_votes
camera_1972,1972,1972-05-07,012113,Porto Ceresio,Varese,Lombardia,Psi,PSI,sinistra socialista,centro-sinistra,237,13.715277777777779,3.0,historical,observed_opendata_zip,012113,official_eligendo_opendata_zip|geometry_name_province|share_recomputed_from_valid_votes
camera_1972,1972,1972-05-07,012113,Porto Ceresio,Varese,Lombardia,Manifesto,Manifesto,altro,altro,14,0.8101851851851851,9.0,historical,observed_opendata_zip,012113,official_eligendo_opendata_zip|geometry_name_province|share_recomputed_from_valid_votes
