election_key,election_year,election_date,municipality_id,municipality_name,province,region,party_raw,party_std,party_family,bloc,votes,vote_share,rank,territorial_mode,territorial_status,geometry_id,comparability_note
assemblea_costituente_1946,1946,1946-06-02,016009,Ambivere,Bergamo,Lombardia,Fr.Uomo Qualunque,Fr.Uomo Qualunque,altro,altro,9,1.7786561264822136,6.0,historical,observed_opendata_zip,016009,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016009,Ambivere,Bergamo,Lombardia,Partito d'Azione,Azione / IV,liberale-riformista,centro,17,3.3596837944664033,4.0,historical,observed_opendata_zip,016009,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016009,Ambivere,Bergamo,Lombardia,Blocco Naz.Liberta',Blocco Naz.Liberta',altro,altro,8,1.5810276679841897,7.0,historical,observed_opendata_zip,016009,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016009,Ambivere,Bergamo,Lombardia,Pri,Pri,altro,altro,6,1.185770750988142,8.0,historical,observed_opendata_zip,016009,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016010,Antegnate,Bergamo,Lombardia,Dc,DC,cattolico-popolare,centro,433,34.148264984227126,2.0,historical,observed_opendata_zip,016010,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016010,Antegnate,Bergamo,Lombardia,Psiup,Psiup,altro,altro,256,20.189274447949526,3.0,historical,observed_opendata_zip,016010,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016010,Antegnate,Bergamo,Lombardia,Pci,PCI,sinistra storica,sinistra,466,36.75078864353312,1.0,historical,observed_opendata_zip,016010,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016010,Antegnate,Bergamo,Lombardia,Un.Democ.Nazionale,Un.Democ.Nazionale,altro,altro,36,2.8391167192429023,4.0,historical,observed_opendata_zip,016010,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016010,Antegnate,Bergamo,Lombardia,Fr.Uomo Qualunque,Fr.Uomo Qualunque,altro,altro,29,2.2870662460567823,6.0,historical,observed_opendata_zip,016010,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016010,Antegnate,Bergamo,Lombardia,Partito d'Azione,Azione / IV,liberale-riformista,centro,30,2.365930599369085,5.0,historical,observed_opendata_zip,016010,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016010,Antegnate,Bergamo,Lombardia,Blocco Naz.Liberta',Blocco Naz.Liberta',altro,altro,14,1.1041009463722398,7.0,historical,observed_opendata_zip,016010,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016010,Antegnate,Bergamo,Lombardia,Pri,Pri,altro,altro,4,0.31545741324921134,8.0,historical,observed_opendata_zip,016010,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016011,Arcene,Bergamo,Lombardia,Dc,DC,cattolico-popolare,centro,662,58.84444444444444,1.0,historical,observed_opendata_zip,016011,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016011,Arcene,Bergamo,Lombardia,Psiup,Psiup,altro,altro,233,20.711111111111112,2.0,historical,observed_opendata_zip,016011,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016011,Arcene,Bergamo,Lombardia,Pci,PCI,sinistra storica,sinistra,80,7.111111111111111,3.0,historical,observed_opendata_zip,016011,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016011,Arcene,Bergamo,Lombardia,Un.Democ.Nazionale,Un.Democ.Nazionale,altro,altro,31,2.7555555555555555,5.0,historical,observed_opendata_zip,016011,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016011,Arcene,Bergamo,Lombardia,Fr.Uomo Qualunque,Fr.Uomo Qualunque,altro,altro,17,1.511111111111111,7.0,historical,observed_opendata_zip,016011,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016011,Arcene,Bergamo,Lombardia,Partito d'Azione,Azione / IV,liberale-riformista,centro,46,4.0888888888888895,4.0,historical,observed_opendata_zip,016011,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016011,Arcene,Bergamo,Lombardia,Blocco Naz.Liberta',Blocco Naz.Liberta',altro,altro,25,2.2222222222222223,6.0,historical,observed_opendata_zip,016011,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016011,Arcene,Bergamo,Lombardia,Pri,Pri,altro,altro,31,2.7555555555555555,5.0,historical,observed_opendata_zip,016011,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016012,Ardesio,Bergamo,Lombardia,Dc,DC,cattolico-popolare,centro,1318,90.08885850991113,1.0,historical,observed_opendata_zip,016012,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016012,Ardesio,Bergamo,Lombardia,Psiup,Psiup,altro,altro,39,2.6657552973342447,2.0,historical,observed_opendata_zip,016012,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016012,Ardesio,Bergamo,Lombardia,Pci,PCI,sinistra storica,sinistra,5,0.3417634996582365,7.0,historical,observed_opendata_zip,016012,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016012,Ardesio,Bergamo,Lombardia,Un.Democ.Nazionale,Un.Democ.Nazionale,altro,altro,34,2.3239917976760083,3.0,historical,observed_opendata_zip,016012,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016012,Ardesio,Bergamo,Lombardia,Fr.Uomo Qualunque,Fr.Uomo Qualunque,altro,altro,17,1.1619958988380041,5.0,historical,observed_opendata_zip,016012,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016012,Ardesio,Bergamo,Lombardia,Partito d'Azione,Azione / IV,liberale-riformista,centro,17,1.1619958988380041,5.0,historical,observed_opendata_zip,016012,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016012,Ardesio,Bergamo,Lombardia,Blocco Naz.Liberta',Blocco Naz.Liberta',altro,altro,19,1.2987012987012987,4.0,historical,observed_opendata_zip,016012,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016012,Ardesio,Bergamo,Lombardia,Pri,Pri,altro,altro,14,0.9569377990430622,6.0,historical,observed_opendata_zip,016012,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016013,Arzago d'Adda,Bergamo,Lombardia,Dc,DC,cattolico-popolare,centro,307,43.11797752808989,1.0,historical,observed_opendata_zip,016013,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016013,Arzago d'Adda,Bergamo,Lombardia,Psiup,Psiup,altro,altro,193,27.10674157303371,2.0,historical,observed_opendata_zip,016013,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016013,Arzago d'Adda,Bergamo,Lombardia,Pci,PCI,sinistra storica,sinistra,105,14.747191011235955,3.0,historical,observed_opendata_zip,016013,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
assemblea_costituente_1946,1946,1946-06-02,016013,Arzago d'Adda,Bergamo,Lombardia,Un.Democ.Nazionale,Un.Democ.Nazionale,altro,altro,27,3.7921348314606744,4.0,historical,observed_opendata_zip,016013,official_eligendo_opendata_zip|geometry_name|share_recomputed_from_valid_votes
