election_key,election_year,election_date,municipality_id,municipality_name,province,region,party_raw,party_std,party_family,bloc,votes,vote_share,rank,territorial_mode,territorial_status,geometry_id,comparability_note
camera_1976,1976,1976-06-20,001001,Agliè,Torino,Piemonte,Dc,DC,cattolico-popolare,centro,855,44.60093896713615,1.0,harmonized,projected_to_2021_geometry,001001,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001001,Agliè,Torino,Piemonte,Pci,PCI,sinistra storica,sinistra,458,23.89149713093375,2.0,harmonized,projected_to_2021_geometry,001001,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001001,Agliè,Torino,Piemonte,Psi,PSI,sinistra socialista,centro-sinistra,257,13.406364110589465,3.0,harmonized,projected_to_2021_geometry,001001,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001001,Agliè,Torino,Piemonte,Pri,Pri,laico-repubblicano,centro,151,7.8768909754825245,4.0,harmonized,projected_to_2021_geometry,001001,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001001,Agliè,Torino,Piemonte,Psdi,Psdi,socialdemocratico,centro-sinistra,81,4.225352112676056,5.0,harmonized,projected_to_2021_geometry,001001,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001001,Agliè,Torino,Piemonte,Msi-Dn,Msi-Dn,destra nazionale,destra,47,2.4517475221700575,6.0,harmonized,projected_to_2021_geometry,001001,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001001,Agliè,Torino,Piemonte,Pli,Pli,liberale,centro-destra,36,1.8779342723004695,7.0,harmonized,projected_to_2021_geometry,001001,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001001,Agliè,Torino,Piemonte,Dem.Prol,Dem.Prol,sinistra storica,sinistra,21,1.0954616588419406,8.0,harmonized,projected_to_2021_geometry,001001,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001001,Agliè,Torino,Piemonte,P.Rad,P.Rad,radicale,liberale,10,0.5216484089723527,9.0,harmonized,projected_to_2021_geometry,001001,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001001,Agliè,Torino,Piemonte,Poe,Poe,altro,altro,1,0.05216484089723526,10.0,harmonized,projected_to_2021_geometry,001001,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001002,Airasca,Torino,Piemonte,Dc,DC,cattolico-popolare,centro,618,44.847605224963715,1.0,harmonized,projected_to_2021_geometry,001002,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001002,Airasca,Torino,Piemonte,Pci,PCI,sinistra storica,sinistra,408,29.60812772133527,2.0,harmonized,projected_to_2021_geometry,001002,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001002,Airasca,Torino,Piemonte,Psi,PSI,sinistra socialista,centro-sinistra,119,8.635703918722786,3.0,harmonized,projected_to_2021_geometry,001002,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001002,Airasca,Torino,Piemonte,Pli,Pli,liberale,centro-destra,81,5.878084179970973,4.0,harmonized,projected_to_2021_geometry,001002,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001002,Airasca,Torino,Piemonte,Psdi,Psdi,socialdemocratico,centro-sinistra,48,3.483309143686502,5.0,harmonized,projected_to_2021_geometry,001002,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001002,Airasca,Torino,Piemonte,Msi-Dn,Msi-Dn,destra nazionale,destra,39,2.8301886792452833,6.0,harmonized,projected_to_2021_geometry,001002,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001002,Airasca,Torino,Piemonte,Dem.Prol,Dem.Prol,sinistra storica,sinistra,24,1.741654571843251,7.0,harmonized,projected_to_2021_geometry,001002,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001002,Airasca,Torino,Piemonte,Pri,Pri,laico-repubblicano,centro,23,1.6690856313497822,8.0,harmonized,projected_to_2021_geometry,001002,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001002,Airasca,Torino,Piemonte,P.Rad,P.Rad,radicale,liberale,18,1.3062409288824384,9.0,harmonized,projected_to_2021_geometry,001002,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001003,Ala di Stura,Torino,Piemonte,Dc,DC,cattolico-popolare,centro,185,55.55555555555556,1.0,harmonized,projected_to_2021_geometry,001003,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001003,Ala di Stura,Torino,Piemonte,Pci,PCI,sinistra storica,sinistra,57,17.117117117117118,2.0,harmonized,projected_to_2021_geometry,001003,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001003,Ala di Stura,Torino,Piemonte,Psdi,Psdi,socialdemocratico,centro-sinistra,30,9.00900900900901,3.0,harmonized,projected_to_2021_geometry,001003,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001003,Ala di Stura,Torino,Piemonte,Psi,PSI,sinistra socialista,centro-sinistra,27,8.108108108108109,4.0,harmonized,projected_to_2021_geometry,001003,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001003,Ala di Stura,Torino,Piemonte,Dem.Prol,Dem.Prol,sinistra storica,sinistra,9,2.7027027027027026,5.0,harmonized,projected_to_2021_geometry,001003,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001003,Ala di Stura,Torino,Piemonte,Pli,Pli,liberale,centro-destra,9,2.7027027027027026,5.0,harmonized,projected_to_2021_geometry,001003,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001003,Ala di Stura,Torino,Piemonte,Pri,Pri,laico-repubblicano,centro,9,2.7027027027027026,5.0,harmonized,projected_to_2021_geometry,001003,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001003,Ala di Stura,Torino,Piemonte,Msi-Dn,Msi-Dn,destra nazionale,destra,5,1.5015015015015014,6.0,harmonized,projected_to_2021_geometry,001003,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001003,Ala di Stura,Torino,Piemonte,P.Rad,P.Rad,radicale,liberale,2,0.6006006006006006,7.0,harmonized,projected_to_2021_geometry,001003,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1976,1976,1976-06-20,001004,Albiano d'Ivrea,Torino,Piemonte,Dc,DC,cattolico-popolare,centro,437,37.478559176672384,1.0,harmonized,projected_to_2021_geometry,001004,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
