election_key,election_year,election_date,municipality_id,municipality_name,province,region,party_raw,party_std,party_family,bloc,votes,vote_share,rank,territorial_mode,territorial_status,geometry_id,comparability_note
europee_1984,1984,1984-06-17,001008,Alpignano,Torino,Piemonte,PLI-PRI,PLI,liberale,centro-destra,854,9.629044988161011,4.0,harmonized,projected_to_2021_geometry,001008,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001008,Alpignano,Torino,Piemonte,P.RAD,Radicali,radicale,liberale,542,6.111173751268463,5.0,harmonized,projected_to_2021_geometry,001008,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001008,Alpignano,Torino,Piemonte,MSI-DN,Destra naz.,destra nazionale,destra,389,4.38606381779231,6.0,harmonized,projected_to_2021_geometry,001008,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001008,Alpignano,Torino,Piemonte,PSDI,PSDI,socialdemocratico,centro-sinistra,305,3.438944638628932,7.0,harmonized,projected_to_2021_geometry,001008,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001008,Alpignano,Torino,Piemonte,DEM.PROL,PDUP / DemProl,sinistra storica,sinistra,129,1.4545044537151877,8.0,harmonized,projected_to_2021_geometry,001008,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001008,Alpignano,Torino,Piemonte,LIGA VENETA,Liga Veneta,regionalista,regionalista,32,0.36080730634795355,9.0,harmonized,projected_to_2021_geometry,001008,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed|party_taxonomy_exact
europee_1984,1984,1984-06-17,001008,Alpignano,Torino,Piemonte,UV-PS.D'AZ.,UV - PSd'Az,regionalista,regionalista,20,0.22550456646747097,10.0,harmonized,projected_to_2021_geometry,001008,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed|party_taxonomy_exact
europee_1984,1984,1984-06-17,001009,Andezeno,Torino,Piemonte,DC,DC,cattolico-popolare,centro,488,46.83301343570058,1.0,harmonized,projected_to_2021_geometry,001009,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001009,Andezeno,Torino,Piemonte,PCI,PCI,sinistra storica,sinistra,225,21.593090211132438,2.0,harmonized,projected_to_2021_geometry,001009,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001009,Andezeno,Torino,Piemonte,PSI,PSI,sinistra socialista,centro-sinistra,90,8.637236084452974,3.0,harmonized,projected_to_2021_geometry,001009,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001009,Andezeno,Torino,Piemonte,PLI-PRI,PLI,liberale,centro-destra,74,7.1017274472168905,4.0,harmonized,projected_to_2021_geometry,001009,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001009,Andezeno,Torino,Piemonte,MSI-DN,Destra naz.,destra nazionale,destra,64,6.142034548944338,5.0,harmonized,projected_to_2021_geometry,001009,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001009,Andezeno,Torino,Piemonte,P.RAD,Radicali,radicale,liberale,57,5.47024952015355,6.0,harmonized,projected_to_2021_geometry,001009,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001009,Andezeno,Torino,Piemonte,PSDI,PSDI,socialdemocratico,centro-sinistra,21,2.015355086372361,7.0,harmonized,projected_to_2021_geometry,001009,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001009,Andezeno,Torino,Piemonte,DEM.PROL,PDUP / DemProl,sinistra storica,sinistra,13,1.2476007677543186,8.0,harmonized,projected_to_2021_geometry,001009,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001009,Andezeno,Torino,Piemonte,UV-PS.D'AZ.,UV - PSd'Az,regionalista,regionalista,6,0.5758157389635317,9.0,harmonized,projected_to_2021_geometry,001009,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed|party_taxonomy_exact
europee_1984,1984,1984-06-17,001009,Andezeno,Torino,Piemonte,LIGA VENETA,Liga Veneta,regionalista,regionalista,4,0.3838771593090211,10.0,harmonized,projected_to_2021_geometry,001009,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed|party_taxonomy_exact
europee_1984,1984,1984-06-17,001010,Andrate,Torino,Piemonte,DC,DC,cattolico-popolare,centro,77,25.412541254125415,1.0,harmonized,projected_to_2021_geometry,001010,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001010,Andrate,Torino,Piemonte,PCI,PCI,sinistra storica,sinistra,77,25.412541254125415,1.0,harmonized,projected_to_2021_geometry,001010,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001010,Andrate,Torino,Piemonte,PSI,PSI,sinistra socialista,centro-sinistra,73,24.09240924092409,2.0,harmonized,projected_to_2021_geometry,001010,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001010,Andrate,Torino,Piemonte,PLI-PRI,PLI,liberale,centro-destra,28,9.24092409240924,3.0,harmonized,projected_to_2021_geometry,001010,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001010,Andrate,Torino,Piemonte,MSI-DN,Destra naz.,destra nazionale,destra,12,3.9603960396039604,4.0,harmonized,projected_to_2021_geometry,001010,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001010,Andrate,Torino,Piemonte,P.RAD,Radicali,radicale,liberale,12,3.9603960396039604,4.0,harmonized,projected_to_2021_geometry,001010,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001010,Andrate,Torino,Piemonte,PSDI,PSDI,socialdemocratico,centro-sinistra,10,3.3003300330033,5.0,harmonized,projected_to_2021_geometry,001010,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001010,Andrate,Torino,Piemonte,DEM.PROL,PDUP / DemProl,sinistra storica,sinistra,9,2.9702970297029703,6.0,harmonized,projected_to_2021_geometry,001010,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001010,Andrate,Torino,Piemonte,UV-PS.D'AZ.,UV - PSd'Az,regionalista,regionalista,3,0.9900990099009901,7.0,harmonized,projected_to_2021_geometry,001010,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed|party_taxonomy_exact
europee_1984,1984,1984-06-17,001010,Andrate,Torino,Piemonte,LIGA VENETA,Liga Veneta,regionalista,regionalista,2,0.6600660066006601,8.0,harmonized,projected_to_2021_geometry,001010,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed|party_taxonomy_exact
europee_1984,1984,1984-06-17,001011,Angrogna,Torino,Piemonte,DC,DC,cattolico-popolare,centro,112,31.024930747922436,1.0,harmonized,projected_to_2021_geometry,001011,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001011,Angrogna,Torino,Piemonte,PCI,PCI,sinistra storica,sinistra,111,30.747922437673132,2.0,harmonized,projected_to_2021_geometry,001011,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001011,Angrogna,Torino,Piemonte,PLI-PRI,PLI,liberale,centro-destra,42,11.634349030470915,3.0,harmonized,projected_to_2021_geometry,001011,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001011,Angrogna,Torino,Piemonte,PSI,PSI,sinistra socialista,centro-sinistra,37,10.249307479224377,4.0,harmonized,projected_to_2021_geometry,001011,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001011,Angrogna,Torino,Piemonte,P.RAD,Radicali,radicale,liberale,21,5.8171745152354575,5.0,harmonized,projected_to_2021_geometry,001011,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001011,Angrogna,Torino,Piemonte,DEM.PROL,PDUP / DemProl,sinistra storica,sinistra,20,5.540166204986149,6.0,harmonized,projected_to_2021_geometry,001011,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001011,Angrogna,Torino,Piemonte,PSDI,PSDI,socialdemocratico,centro-sinistra,10,2.7700831024930745,7.0,harmonized,projected_to_2021_geometry,001011,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
