election_key,election_year,election_date,municipality_id,municipality_name,province,region,party_raw,party_std,party_family,bloc,votes,vote_share,rank,territorial_mode,territorial_status,geometry_id,comparability_note
camera_1948,1948,1948-04-18,001004,Albiano d'Ivrea,Torino,Piemonte,Fr.Democr.Popolare,Fr.Democr.Popolare,sinistra storica,sinistra,82,8.444902162718847,4.0,harmonized,projected_to_2021_geometry,001004,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001004,Albiano d'Ivrea,Torino,Piemonte,Blocco Nazionale,Blocco Nazionale,liberale-conservatore,centro-destra,59,6.07621009268795,5.0,harmonized,projected_to_2021_geometry,001004,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001004,Albiano d'Ivrea,Torino,Piemonte,Msi,MSI,destra nazionale,destra,5,0.5149330587023687,6.0,harmonized,projected_to_2021_geometry,001004,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001004,Albiano d'Ivrea,Torino,Piemonte,P.Naz.Mon.All.D.Lav.,P.Naz.Mon.All.D.Lav.,monarchico,destra,5,0.5149330587023687,6.0,harmonized,projected_to_2021_geometry,001004,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001004,Albiano d'Ivrea,Torino,Piemonte,Partito Cristiano Sociale,Partito Cristiano Sociale,cattolico-popolare,centro-sinistra,4,0.4119464469618949,7.0,harmonized,projected_to_2021_geometry,001004,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001004,Albiano d'Ivrea,Torino,Piemonte,P.Demolaburista It.,P.Demolaburista It.,altro,altro,3,0.30895983522142123,8.0,harmonized,projected_to_2021_geometry,001004,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001004,Albiano d'Ivrea,Torino,Piemonte,Mov.Naz.Dem.Soc.,Mov.Naz.Dem.Soc.,altro,altro,1,0.10298661174047373,9.0,harmonized,projected_to_2021_geometry,001004,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001006,Almese,Torino,Piemonte,Dc,DC,cattolico-popolare,centro,1274,46.47938708500548,1.0,harmonized,projected_to_2021_geometry,001006,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001006,Almese,Torino,Piemonte,Fr.Democr.Popolare,Fr.Democr.Popolare,sinistra storica,sinistra,1046,38.161255016417364,2.0,harmonized,projected_to_2021_geometry,001006,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001006,Almese,Torino,Piemonte,Unita' Socialista,PSI,sinistra socialista,centro-sinistra,311,11.346224005837286,3.0,harmonized,projected_to_2021_geometry,001006,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001006,Almese,Torino,Piemonte,Partito Cristiano Sociale,Partito Cristiano Sociale,cattolico-popolare,centro-sinistra,23,0.8391098139365194,4.0,harmonized,projected_to_2021_geometry,001006,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001006,Almese,Torino,Piemonte,P.Contadini d'Italia,P.Contadini d'Italia,agrario,centro,19,0.6931776723823422,5.0,harmonized,projected_to_2021_geometry,001006,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed|party_taxonomy_exact
